"category","category_content","title","abstract","row_key","source","edit_time","icon"
"B007_C0007","挖矿木马","全勤矿工systemdMiner最新变种利用暗网代理下载恶意模块","近日，深信服安全团队捕获到一款新型的Linux挖矿木马，该木马通过bash命令下载执行多个功能模块，通过SSH暴力破解、SSH免密登录利用、Hadoop Yarn未授权访问漏洞和自动化运维工具内网扩散，且该木马的文件下载均利用暗网代理，感染后会清除主机上的其他挖矿木马，以达到资源独占的目的。","YzY0NTBjMmUtMzVhYy0xMWVhLTk4MGItZmVmY2ZlMzMwNGM0","深信服安全中心","2020/1/13 10:31:16","http://secimg.sangfor.com.cn/Fu4pyPTWmOLY2522F34LegyHHiTQ"
"B007_C0004","漏洞预警","Log4j反序列化远程代码执行漏洞CVE-2019-17571","Log4j存在远程代码执行漏洞，该漏洞产生的原因是SocketServer类对于监听获取到的数据并没有进行有效的安全验证，直接进行反序列化处理。攻击者可以传入恶意的序列化数据对漏洞进行利用，向服务器发起远程代码执行攻击。","ZGMyMTY4NjItMmRkNy0xMWVhLWI1MmYtZmVmY2ZlMzMwNGM0","深信服安全中心","2020/1/3 11:19:32","http://secimg.sangfor.com.cn/FspB8Qgqcw-PQD_pE6zRjusB6Zuw"
"B007_C0004","漏洞预警","GitLab多个安全漏洞公告","2019年12月10日，GitLab发布12月份安全更新，共修复了3个漏洞: CVE-2019-19628、CVE-2019-19629、CVE-2019-19604。深信服安全研究团队依据漏洞重要性和影响力进行筛选，作出以下漏洞说明。","ODBjZmVmYmUtMWNkYS0xMWVhLTkxZjEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/12 20:25:37","http://secimg.sangfor.com.cn/FhQkyHMAMkSq4PUZ_2EzmVvsiINM"
"B007_C0005","威胁分析","404 Keylogger最新木马，盗取受害者浏览器网站帐号和密码","近日深信服安全团队捕获到一个最新的404 Keylogger木马变种，通过OFFICE文档嵌入恶意宏代码进行传播，盗取受害者浏览器的网站帐号和密码，深信服安全团队对此样本进行了详细分析，并获取到了黑客FTP服务器的帐号和密码，请大家提高安全意识，不要轻易打开未知的邮件附件及文档等。","Y2MxYTYzNzYtMWQ0Zi0xMWVhLWFmNWUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/12 10:25:15","http://secimg.sangfor.com.cn/FlS62pt0pkKYfFKGSwCjHcXAakdA"
"B007_C0004","漏洞预警","微软12月补丁修复36个安全问题","2019年12月10日，微软发布12月份安全更新，共修复了36个漏洞（包括一个0day漏洞），涉及到Windows Hyper-V，Graphics，GDI, RDP, OLE，Microsoft PowerPoint，Word，Excel，Git for Visual Studio等组件和软件。深信服安全研究团队依据漏洞重要性和影响力进行筛选，对下述漏洞做重点说明。","MWE5MWQwYTgtMWJlMi0xMWVhLWE0OTctZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/11 14:47:31","http://secimg.sangfor.com.cn/FtGwkQWq3jSOGI1OtyvlqIt-WXM9"
"B007_C0004","漏洞预警","Discuz! X系列全版本 后台SQL注入漏洞","Discuz! X系列全版本存在后台SQL注入漏洞，攻击者可以利用该漏洞，通过SQL注入攻击获取服务器的最高权限。","NDQ4NzUzNjYtMWJiNC0xMWVhLTk5MDktZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/11 09:19:24","http://secimg.sangfor.com.cn/Fqt3daseND2jRzhDKnLVozAsVvUA"
"B007_C0009","安全资讯","TrickBot的演变历程","TrickBot银行木马首次出现在2016年，主要是通过挂马网页、钓鱼邮件的方式进行传播，最终进行窃取网银账号密码等操作。在此之前，深信服安全团队就对TrickBot银行木马进行跟踪，并发布了分析文章《TrickBot银行木马归来袭击全球金融机构》与《TrickBot银行木马下发Ryuk勒索病毒企业损失惨重》，鉴于该家族近期较为活跃，我们从其演变历程的角度给大家揭晓TrickBot银行木马背后那些事。","ODVjMzAwZDgtMTg5OC0xMWVhLTk2Y2QtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/6 18:00:00","http://secimg.sangfor.com.cn/FthmFh2hE1AXMcyTvwfafbC4L4sB"
"B007_C0004","漏洞预警","GoAhead web服务器代码执行漏洞","GoAhead web服务器存在代码执行漏洞，未经身份验证的攻击者所发送的恶意HTTP请求可能触发Use-After-Free，破坏堆结构，导致任意命令执行。","Zjc2YzUzMmUtMTc0NC0xMWVhLWE5ZDYtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/5 17:52:36","http://secimg.sangfor.com.cn/FnLpfye_xqOr_HIbUWlUg_yprh-J"
"B007_C0005","威胁分析","Matrix勒索病毒最新变种GSAFE曝光，单台赎金高达十万人民币","近日，深信服安全团队捕获到Matrix勒索病毒最新GSAFE变种，该勒索病毒使用Delphi语言编写，加密文件的同时，会将文件名修改为[邮箱].随机字符-随机字符.变种标识的格式，随后释放名为#GSAFE_README#.rtf的勒索信息文件：","NDBkNWNiNjgtMTY0MC0xMWVhLThjOWEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/12/4 10:46:20","http://secimg.sangfor.com.cn/FuMFfpHbVE22KdkfBB2bS5AzVqZa"
"B007_C0005","威胁分析","一家人就是要整整齐齐，GarrantyDecrypt勒索病毒最新变种居然做出这种事！","近日，深信服安全团队追踪到GarrantyDecrypt勒索病毒的最新变种，该变种会加密其所能访问的除Windows目录以外的所有文件，可谓寸草不生。由于其采用RSA+salsa20算法加密，目前该勒索样本加密的文件无解密工具。","ZjFkZGRkNDgtMGNjNi0xMWVhLWFkZGEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/22 09:25:18","http://secimg.sangfor.com.cn/FoZ2IRozusIf_ViuPjRzUYxibR0S"
"B007_C0005","威胁分析","利用IQY（Excel Web Query）文件分发，Buran勒索病毒又出新变种","近日，深信服安全团队关注到一项新的垃圾邮件活动用来传播Buran勒索病毒，其通过传播IQY（Microsoft Excel Web Query）附件，诱导用户打开附件，该附件通过请求网上数据执行powershell，用来进行病毒母体的下载。该家族之前使用”Rig Exploit Kit”工具包(使用CVE-2018-8174-微软IE浏览器远程命令执行漏洞)进行攻击，可以看到勒索病毒在使用多种技术以及方式进行攻击，让受害者防不胜防。","OTNiMzAyOTYtMGMwNS0xMWVhLThlMjctZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/21 10:21:08","http://secimg.sangfor.com.cn/FtcLsYDqidR_a3bzP7hYVGq6fwgC"
"B007_C0008","安全技术","挖矿处置手册：安全研究员的套路都在这儿了","破解软件别滥用，邮件附件要当心。定期杀毒别偷懒，电脑卡顿才麻烦。简单密码一时爽，数据恢复火葬场。网络安全靠大家，保护信息你我他。","MzE3ZTgxNzAtMDZkYS0xMWVhLTljM2MtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/14 20:27:59","http://secimg.sangfor.com.cn/Fi-4VgGInyWlJ43v-jqXas5y9Ile"
"B007_C0004","漏洞预警","Apache Flink 任意Jar包上传导致远程代码执行漏洞预警","近日，深信服安全团队获取到了Apache Flink 任意Jar包上传导致远程代码执行漏洞的攻击数据，攻击者可利用该漏洞在 Apache Flink Dashboard页面中上传任意Jar包，利用Metasploit在Apache Flink服务器中执行任意代码，获取服务器最高权限，所以危害性较大。","MmQwNGMwMjItMDY5MC0xMWVhLTgwN2QtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/14 11:38:08","http://secimg.sangfor.com.cn/FkTfAOeC2ZK2VoaRssFGRFF4PLAX"
"B007_C0008","安全技术","盘点近几年勒索病毒使用过的工具和漏洞","早前，我们从赎金角度探讨了下勒索病毒的发展演变，详细参考从赎金角度看勒索病毒演变。加密数字货币和Tor网络对勒索病毒的基础性支撑不再赘述，今天，我们回归技术，从另外一个角度，看勒索病毒为何会如此猖獗。为了很好的回答这个问题，我们同样不急于切入主题。首先，深信服安全团队基于大量真实的客户案例及大量的威胁情报信息，来盘点近几年勒索病毒使用过的工具和漏洞。","ZWNmZWUxODAtMDViYi0xMWVhLTgwN2QtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/13 10:18:48","http://secimg.sangfor.com.cn/Fpz2L8M7RpmnIVZ7DL4HYWrcGqPM"
"B007_C0005","威胁分析","Windows与Linux双平台无文件攻击：PowerGhost挖矿病毒最新变种感染多省份","PowerGhost是从2018年被发现使用powershell无文件方式进行攻击感染的挖矿以及DDOS病毒，本次深信服安全团队捕获到其最新样本，其感染方式利用了永恒之蓝，MSSQL爆破，SSH爆破，wmi以及smb爆破远程命令执行等，同时对windows和linux进行攻击，一旦该病毒进入内网，会在内网迅速传播。目前其主要感染地区在广东、浙江、上海以及江苏。","YzkyMzI4MGUtMDUyMy0xMWVhLTk1ZDAtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/12 16:09:44","http://secimg.sangfor.com.cn/FirmrKwQlDKF656eM9c89pguLi0G"
"B007_C0005","威胁分析","比特币价格回暖，Satan勒索再次变种袭击我国","勒索圈有个任性的病毒家族Satan，无论比特币价格如何波动，解密要价都是1 BTC。此次，趁着比特币价格回暖，Satan勒索病毒推出了最新的变种，通过勒索提示信息，可以发现该变种实现了更完整的国产化，作者会提示用户通过火币网购买比特币，或者安装lantern在LocalBitcoins上进行购买，通过这些迹象猜测，Satan团伙中可能加入了某些中国黑客。","OTk3MjEyYzItMDQyNS0xMWVhLTliNTgtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/11 09:50:12","http://secimg.sangfor.com.cn/FuEu6I6KzhjkXfl1gxVVs9NzJmrF"
"B007_C0002","勒索软件","勒索病毒新玩法——加密锁屏改密码，私密文件公开化","近期，深信服安全团队通过对海外第三方数据样本的监测，捕获到勒索病毒Megacortex新型变种。该家族样本最早出现在今年1月份，并对国外多个行业发起勒索攻击行为。
该变种相对以往所遇到的勒索病毒，在勒索手法上更为激进：不但加密用户文件，还会进一步修改Windwos登录密码，并在加密完毕后进行锁屏，更进一步还会威胁受害者，若不缴纳赎金则将主机上的文件公开。","OWRjNmIxNjgtMTVjNi0xMWVhLWE5ZDYtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/7 14:17:38","http://secimg.sangfor.com.cn/Fr1l8I-vKTgFrvEhhuE-Hwj3CaFg"
"B007_C0005","威胁分析","紧急预警：Globelmposter再次攻击医疗行业，爆“十二生肖”2.0新变种","近日，深信服安全团队观察到Globelmposter勒索病毒再次出现最新变种，加密文件后缀以十二生肖+865qq的方式出现，截至目前国内多个省市均发现感染案例，覆盖多行业，其中医疗行业影响最严重，个别省份同一天出现10家以上医院受感染。结合早期Globelmposter勒索病毒特征，深信服安全团队将其命名为“十二生肖”2.0版本。","YzVmMWUzYWMtMDAzYS0xMWVhLWI4MDktZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/6 10:11:41","http://secimg.sangfor.com.cn/FlxamPv6RuJexBAWt0Gk4lqbLyeP"
"B007_C0004","漏洞预警","预警！Windows BlueKeep RDP来了！","2019年10月，深信服安全团队监测到RDP远程代码执行（CVE-2019-0708、BlueKeep）漏洞利用活跃度骤增。该漏洞会让被攻击的机器失陷或蓝屏，导致业务中断造成巨大损失。近日，海外网络罪犯正在使用该漏洞来查找暴露在网络上的易受攻击的系统，并在其上释放挖矿程序，影响正常业务。","OGE5NmJmMDYtMTYzNS0xMWVhLTgzZGItZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/5 15:05:40","http://secimg.sangfor.com.cn/FtGwkQWq3jSOGI1OtyvlqIt-WXM9"
"B007_C0003","工具","Unit42发布powershell自动反混淆工具","近日，Unit42安全团队在Github上公开了自己研发的powershell自动反混淆工具，Star数几日之间就突破了300，接下来，就来了解下这款神器的用法及原理。","NzE3YWUyY2EtZmY5OS0xMWU5LTgzODAtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/5 14:56:51","http://secimg.sangfor.com.cn/Fkw9-XzeoRbhtOdKgiYnswKsLjRi"
"B007_C0005","威胁分析","“紫狐”木马升级新版本，警惕MSSQL被爆破","“紫狐”木马最早出现于2018年3月，通过与游戏外挂、第三方安装程序捆绑传播，该木马如同其名字一样具有狐狸般的狡猾，应用了极强的反检测能力，除了功能DLL文件加强壳外，还会通过加载驱动的方式进行隐藏，并且利用PendingFileRenameOperations实现延时删除，注入系统进程以躲避检测。","ZTRmNGFlM2EtZmM4Yy0xMWU5LWJkM2MtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/11/1 17:49:27","http://secimg.sangfor.com.cn/FpQ97cfsm2UvA5QhmCra65g3PATJ"
"B007_C0004","漏洞预警","Apache Solr 远程代码执行漏洞预警","近日，国外安全研究员s00py公布了一个Apache Solr 远程代码执行漏洞的利用方式，此漏洞危害程度高，属于高危漏洞，该漏洞本质是ConfigAPI允许通过HTTP POST请求进行配置。攻击者可以通过ConfigAPI对VelocityResponseWriter组件进行配置，再向服务器发送精心构造的请求，实现远程代码执行漏洞的利用。","MzJjZjlkYTYtZmJkNy0xMWU5LTk2NjEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/31 20:08:50","http://secimg.sangfor.com.cn/FtrtyQ9TG7-jciVXtuXAYDabmQOl"
"B007_C0005","威胁分析","国外安全研究人员在社交网站发现疑似某APT组织的后台","近日，深信服安全团队关注到，国外安全研究人员Misterch0c在twitter上发现疑似某APT组织的后台，时间节点在2019年10月27日。","MzBmODYyYzAtZmI4Ni0xMWU5LThmYTAtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/31 10:28:57","http://secimg.sangfor.com.cn/Fun4DkXTFFePeqJvG0KEEUgDxlO2"
"B007_C0008","安全技术","【实用指南】最全Linux应急响应技巧，看这一篇就够了","Linux环境下处理应急响应事件往往会更加的棘手，因为相比于Windows，Linux没有像Autorun、procexp这样的应急响应利器，也没有统一的应急响应处理流程。所以，这篇文章将会对Linux环境下的应急响应流程进行讲解，并且提供每一个环节中所用到的shell命令，以帮助大家快速、系统化地处理Linux环境下的病毒。","ZmY1OTEyODItZmFmOS0xMWU5LWFlODktZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/30 17:45:24","http://secimg.sangfor.com.cn/Fiu3QhMJ1bMs3WR02WEaMR7RjGYZ"
"B007_C0005","威胁分析","TransparentTribe APT组织最新样本分析报告","TransparentTribe APT组织，又称ProjectM、C-Major，是一个来自巴基斯坦的APT攻击组织，主要通过鱼叉式钓鱼邮件对特定国家政府、军事目标发起攻击，该组织活动最早可以追溯到2012年，并于2016年被proofpoint首次披露，此前深信服安全团队首发布过一篇《来自TransparentTribe APT组织的窃密》的报告，近期又获取到一例TransparentTribe APT组织的最新变种样本，此样本的诱饵文档为日历型电子表格，通过执行表格中宏代码释放恶意程序，窃取受害者主机的敏感信息","MmE2NjVkMjgtZmEyNy0xMWU5LTlmMGQtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/29 16:36:13","http://secimg.sangfor.com.cn/FitBmCmnsb7gTNnpdgtWQuJR5HD3"
"B007_C0006","趋势分析","DorkBot僵尸网络近期活跃情况报告","DorkBot是一个臭名昭著的僵尸网络，使用的攻击手段包括后门植入，密码窃取等恶意行为。传播方式也各式各样，包括移动U盘、即时通讯软件、社交网络、电子邮件等。主要攻击目的就是盗取用户密码，以及各种能够识别个人身份的信息。","NTM0ZGJjYTAtZjkzMS0xMWU5LTkyMDUtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/28 11:16:25","http://secimg.sangfor.com.cn/Fk2kJgM6fOBLajNhrx_ThFTBUU3i"
"B007_C0008","安全技术","僵尸网络XorDDoS的原理分析与清除","XorDDoS僵尸网络家族从2014年一直存活至今，因其解密方法大量使用Xor而被命名为XorDDoS，该僵尸网络家族目前活跃程度仍旧较高，主要是攻击者对其C2一直持续进行更新，下图是深信服云脑中对XorDDoS网络请求趋势分析，从访问情况来看较为稳定。","MTQ0ZTdiYjQtZjYwZS0xMWU5LWIxZDEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/24 11:26:34","http://secimg.sangfor.com.cn/FvbWIkjE-RmGLLniktkhwbJnHVkK"
"B007_C0004","漏洞预警","【漏洞预警】PHP远程代码执行漏洞（CVE-2019-11043）","在2019年9月26日，PHP官方发布了一则漏洞公告，此次漏洞公告中官方披露了一个远程代码执行漏洞CVE-2019-11043。该漏洞是因PHP-FPM中的fpm_main.c文件的env_path_info下溢而导致的。漏洞PoC已在2019年10月22日公布，攻击者可利用该漏洞远程执行任意代码。该漏洞存在于PHP-FPM + Nginx组合使用并采用一定配置的情况下，PHP与Nginx组合使用的情况较为广泛，危害性较大。","MGNkMDNjOTItZjYwNC0xMWU5LWIxZDEtZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/24 10:14:46","http://secimg.sangfor.com.cn/FnUFOYNnonerDm3sH078yvcXVOp1"
"B007_C0005","威胁分析","MedusaLocker勒索病毒Debug版本泄露，深信服高效检测防御","近日，一个叫MedusaLocker的勒索病毒在国外安全圈被炒的沸沸扬扬，原因是该病毒的多个版本被泄露了出来，其中包括了黑客开发过程中的Debug版本。近期，深信服借助强大的威胁情报来源，观察到菲律宾等东南亚国家，及国内不少企业接连中了该病毒，有持续爆发的趋势，深信服安全团队对该病毒进行追踪，实现检测与防御。","N2M4ODBkNjItZjU0MS0xMWU5LTk2ZDktZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/23 11:02:02","http://secimg.sangfor.com.cn/FgJjQKuFmaI-y0VROM414wOyo0Tg"
"B007_C0004","漏洞预警","Adobe Acrobat & Reader任意代码执行漏洞预警","2019年10月15日，Adobe官方发布了一系列产品漏洞预警信息，其中包含了一个编号为CVE-2019-8197的任意代码执行漏洞。该漏洞影响了多个版本的Adobe产品，目前该漏洞的poc已被公开。","YjVkMjE4NzItZjRjMS0xMWU5LWI1ZjktZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/22 19:47:22","http://secimg.sangfor.com.cn/FgN5UWUaYRiUJrFCkdRriS5yTAuN"
"B007_C0005","威胁分析","从SharPersist思考如何检测恶意软件持久化","持久化（Persistence）是一个攻击链周期中非常重要的环节，攻击者会利用各种技术确保恶意软件在系统上驻留的时间更加长久，即使在设备重启、凭据修改或其他可能破坏当前恶意活动的操作发生后，也能够重新拉起和保持恶意的行为。","OTUyZGZkZmUtZjNhNy0xMWU5LWE1MGItZmVmY2ZlMzMwNGM0","深信服安全中心","2019/10/21 10:07:49","http://secimg.sangfor.com.cn/Frsvk3KZQJ3e_j66oVIeFgWJ2pcK"
